Date,TQQQ,QLD,SSO,XLE,GLD,IEF,SPY,QQQ,state,year,total,revenue_rate,total_revenue_rate,,,,,
2011-06-14,0.77971375,2.563448668,6.001709461,50.83454514,148.6699982,79.39086151,104.7145233,49.78825378,recovery1,2011,4.28 ,132.61%,40.07%,,,,,
2011-06-15,0.737111449,2.473487377,5.790935516,49.66902924,149.1199951,80.24902344,102.8521118,48.84360504,recovery1,2011,4.13 ,124.46%,38.67%,,,,,
2011-06-16,0.726825178,2.452465296,5.812370777,49.74488449,148.9700012,80.47180939,103.0788574,48.65468597,recovery1,2011,4.13 ,124.46%,38.67%,,,,,
2011-06-17,0.721421659,2.435771465,5.850475788,49.61682129,149.9400024,80.41412354,103.3864288,48.502285,recovery1,2011,4.14 ,125.00%,38.76%,,,,,
2011-06-20,0.730981827,2.459575176,5.908826828,49.75526047,150.0299988,80.29027557,103.9153671,48.75477219,recovery1,2011,4.18 ,127.17%,39.14%,,,,,
2011-06-21,0.77971375,2.564376593,6.066012383,50.74511337,150.7599945,80.18301392,105.3394241,49.80072784,recovery1,2011,4.32 ,134.78%,40.45%,,,,,
2011-06-22,0.762153745,2.530060291,5.995935917,50.59973526,150.9900055,80.15001678,104.7047043,49.44006348,recovery1,2011,4.26 ,131.52%,39.89%,,,,,
2011-06-23,0.783245862,2.577051401,5.966140747,50.04598999,148.3399963,80.57087708,104.4036255,49.89990234,recovery1,2011,4.27 ,132.07%,39.98%,,,,,
2011-06-24,0.741995215,2.487089396,5.826700687,49.09767914,146.2599945,80.90918732,103.1911545,49.03429031,recovery1,2011,4.16 ,126.09%,38.95%,,,,,
2011-06-27,0.77805084,2.567776918,5.920851231,49.36071014,145.7299957,80.59559631,104.1106796,49.81877136,recovery1,2011,4.24 ,130.43%,39.70%,,,,,
2011-06-28,0.812963486,2.641972065,6.079361439,50.80047607,146.2400055,79.85293579,105.4696198,50.55814743,recovery1,2011,4.36 ,136.96%,40.82%,,,,,
2011-06-29,0.823145986,2.66515851,6.190197468,51.39579391,147.1799927,79.37433624,106.3729019,50.76554871,recovery1,2011,4.43 ,140.76%,41.48%,,,,,
2011-06-30,0.854422629,2.733788967,6.303418159,52.1572113,146,79.10205078,107.3900986,51.44181061,recovery1,2011,4.52 ,145.65%,42.32%,,,,,
2011-07-01,0.894010365,2.817568541,6.489340782,52.64864731,144.9299927,78.90435791,108.9769058,52.21728516,recovery1,2011,4.65 ,152.72%,43.54%,,,,,
2011-07-05,0.906895161,2.844154358,6.478613377,52.97398758,147.6300049,79.4006424,108.8873444,52.47877121,recovery1,2011,4.66 ,153.26%,43.63%,,,,,
2011-07-06,0.916557968,2.860539675,6.488146782,52.87707138,148.9100037,79.54130554,109.0175781,52.65008926,recovery1,2011,4.67 ,153.80%,43.72%,,,,,
2011-07-07,0.953652978,2.943081379,6.634740353,53.67310333,149.1499939,79.23521423,110.1486588,53.37145233,recovery1,2011,4.79 ,160.33%,44.85%,,,,,
2011-07-08,0.945755899,2.924842119,6.535820007,53.22317505,150.25,80.07894897,109.3675003,53.22718048,recovery1,2011,4.73 ,157.07%,44.29%,,,,,
2011-07-11,0.89504981,2.822205544,6.302227497,51.96337509,151.5899963,80.69107819,107.3900986,52.26236343,recovery1,2011,4.56 ,147.83%,42.69%,,,,,
2011-07-12,0.873229444,2.775214911,6.242637634,51.76956558,152.7700043,80.80683136,106.9262161,51.86561584,recovery1,2011,4.51 ,145.11%,42.23%,,,,,
2011-07-13,0.884866357,2.79932785,6.283159256,52.1572113,154.1399994,80.93917084,107.2842789,52.08201599,recovery1,2011,4.54 ,146.74%,42.51%,,,,,
2011-07-14,0.854422629,2.735026121,6.20092535,51.81108093,154.5399933,80.47597504,106.5437622,51.47789001,recovery1,2011,4.47 ,142.93%,41.85%,,,,,
2011-07-15,0.888399482,2.807056427,6.26885891,53.20239639,155.1999969,80.80683136,107.1622391,52.16317749,recovery1,2011,4.54 ,146.74%,42.51%,,,,,
2011-07-18,0.873749077,2.777997494,6.162787914,53.02244568,156.5700073,80.75724792,106.2833557,51.88365555,recovery1,2011,4.47 ,142.93%,41.85%,,,,,
2011-07-19,0.935364902,2.905056715,6.361817837,53.99152374,154.6600037,81.06327057,108.0085068,53.06487274,recovery1,2011,4.63 ,151.63%,43.35%,,,,,
2011-07-20,0.922272623,2.877852201,6.355858803,53.85308075,156.0200043,80.66619873,107.9433975,52.83944702,recovery1,2011,4.62 ,151.09%,43.26%,,,,,
2011-07-21,0.940975845,2.919895887,6.532245159,54.91215515,154.8300018,80.21956635,109.440712,53.19112015,recovery1,2011,4.73 ,157.07%,44.29%,,,,,
2011-07-22,0.970173597,2.9780159,6.540587425,55.18901825,156.1199951,80.52563477,109.5139313,53.74114609,recovery1,2011,4.76 ,158.70%,44.57%,,,,,
2011-07-25,0.964458883,2.967813015,6.471462727,54.96752548,157.3399963,80.26920319,108.9036331,53.63293457,recovery1,2011,4.72 ,156.52%,44.19%,,,,,
2011-07-26,0.96975863,2.978324413,6.422598839,54.7044754,157.7700043,80.6083374,108.4967957,53.76819229,recovery1,2011,4.70 ,155.43%,44.00%,,,,,
2011-07-27,0.896192908,2.827769995,6.160404682,53.67310333,157.1900024,80.47597504,106.2752457,52.37957001,recovery1,2011,4.49 ,144.02%,42.04%,,,,,
2011-07-28,0.900972009,2.836734772,6.121074677,53.45162201,157.3200073,80.63314819,105.9659958,52.46975708,recovery1,2011,4.48 ,143.48%,41.95%,,,,,
2011-07-29,0.892243803,2.816640139,6.037649155,52.91862106,158.2899933,81.60923004,105.2418137,52.2984314,recovery1,2011,4.43 ,140.76%,41.48%,,,,,
2011-08-01,0.880190969,2.796236753,5.980442524,52.84247208,157.7200012,81.90604401,104.7942047,52.05497742,recovery1,2011,4.39 ,138.59%,41.10%,,,,,
2011-08-02,0.813379347,2.651864529,5.676533222,51.36808395,161.5200043,82.66061401,102.1170197,50.73849487,recovery1,2011,4.16 ,126.09%,38.95%,,,,,
2011-08-03,0.834472597,2.698855162,5.740889549,51.07735443,161.4900055,82.7269516,102.6703415,51.22541809,recovery1,2011,4.22 ,129.35%,39.51%,,,,,
2011-08-04,0.720902026,2.451536894,5.199814796,47.57483673,160.6399994,83.82146454,97.86110687,48.84493256,recovery1,2011,3.83 ,108.15%,35.86%,,,,,
2011-08-05,0.70500493,2.418458939,5.175979137,47.11798096,161.75,82.85131073,97.71463776,48.53834915,recovery1,2011,3.80 ,106.52%,35.58%,,,,,
2011-08-08,0.581148148,2.135280132,4.510956287,43.11014557,167.1199951,84.16970062,91.35113525,45.61686707,recovery1,2011,3.32 ,80.43%,31.08%,,,,,
2011-08-09,0.660740793,2.332824469,4.931659698,45.30442047,168.6100006,84.65892029,95.59888458,47.81697845,recovery1,2011,3.63 ,97.28%,33.99%,,,,,
2011-08-10,0.582810998,2.141771555,4.476393223,43.7400589,174.5800018,85.77832794,91.37553406,45.86031723,recovery1,2011,3.31 ,79.89%,30.99%,,,,,
2011-08-11,0.657623589,2.330043077,4.891139507,46.01046753,170.75,84.51797485,95.4768219,47.88011169,growth1,2011,3.44 ,,,,,,,
2011-08-12,0.674352705,2.36899519,4.960264206,46.34964752,169.9700012,85.10665894,96.1197052,48.30391312,growth1,2011,3.50 ,1.50%,31.46%,,,,,
2011-08-15,0.703445733,2.438553095,5.167634964,47.91401291,171.8000031,84.7915802,98.15408325,49.0162468,growth1,2011,3.63 ,5.41%,32.67%,,,,,
2011-08-16,0.685366094,2.397437572,5.080634594,47.11798096,173.9199982,85.18130493,97.31590271,48.60148621,growth1,2011,3.57 ,3.62%,32.11%,,,,,
2011-08-17,0.674248874,2.371158838,5.086594105,47.30487442,174.4199982,85.77832794,97.38098907,48.31292725,growth1,2011,3.56 ,3.36%,32.03%,,,,,
2011-08-18,0.576472878,2.140226603,4.644437313,44.56376648,177.7200012,86.22606659,93.18206024,45.9414711,growth1,2011,3.24 ,-6.02%,29.12%,,,,,
2011-08-19,0.544157863,2.062011719,4.496653557,43.77466965,179.9499969,86.31726074,91.66033936,45.1118927,growth1,2011,3.13 ,-9.17%,28.15%,,,,,
2011-08-22,0.549041569,2.075305462,4.497845173,43.42163467,184.5899963,86.15978241,91.73358917,45.27421951,growth1,2011,3.13 ,-8.99%,28.21%,,,,,
2011-08-23,0.616996408,2.244100332,4.799370766,45.38056564,177.6699982,85.81145477,94.75261688,47.14071655,growth1,2011,3.36 ,-2.45%,30.23%,,,,,
2011-08-24,0.631542861,2.27872467,4.926892281,45.65052414,171.6499939,84.89111328,96.08712006,47.51041412,growth1,2011,3.44 ,-0.15%,30.94%,,,,,
2011-08-25,0.601201892,2.207002401,4.782685757,44.68836594,172.3600006,85.41348267,94.62240601,46.73496246,growth1,2011,3.33 ,-3.17%,30.01%,,,,,
2011-08-26,0.644635141,2.314585447,4.919741154,45.55360794,177.4700012,85.68709564,95.99762726,47.90716553,growth1,2011,3.45 ,0.20%,31.05%,,,,,
2011-08-29,0.699497759,2.448445797,5.203389645,46.88264084,173.8899994,85.12329102,98.75623322,49.24166489,growth1,2011,3.65 ,6.03%,32.86%,,,,,
2011-08-30,0.713733017,2.477814913,5.222458363,47.1595192,179.1000061,85.71199799,99.01661682,49.56629181,growth1,2011,3.67 ,6.69%,33.06%,,,,,
2011-08-31,0.717889667,2.489253283,5.264173031,47.51254272,177.7200012,85.40518188,99.45605469,49.64743805,growth1,2011,3.70 ,7.44%,33.30%,,,,,
2011-09-01,0.697627366,2.44040823,5.168828964,47.15259171,177.8699951,86.08582306,98.4144516,49.19659424,growth1,2011,3.63 ,5.43%,32.67%,,,,,
2011-09-02,0.64879173,2.326332808,4.897098064,45.83741379,183.2400055,86.87524414,95.89997864,48.04242706,growth1,2011,3.44 ,0.02%,31.00%,,,,,
2011-09-06,0.648688018,2.327260494,4.827973366,45.3390274,182.8999939,86.99160004,95.20016479,48.05144119,growth1,2011,3.41 ,-0.98%,30.69%,,,,,
2011-09-07,0.697731137,2.444118023,5.100896358,47.00030899,177.0800018,86.52623749,97.88550568,49.26872635,growth1,2011,3.60 ,4.49%,32.38%,,,,,
2011-09-08,0.68806833,2.421551228,4.992441654,46.45346832,181.8099976,86.95005035,96.86833191,49.04329681,growth1,2011,3.53 ,2.62%,31.80%,,,,,
2011-09-09,0.642764807,2.313967466,4.729054928,44.91679001,180.6999969,87.37384796,94.32943726,47.95223999,growth1,2011,3.35 ,-2.58%,30.19%,,,,,
2011-09-12,0.666871488,2.375486851,4.795795918,45.13138199,176.6699982,87.10791779,94.93975067,48.56539536,growth1,2011,3.41 ,-0.83%,30.73%,,,,,
2011-09-13,0.692743599,2.436389685,4.881604671,45.25596237,178.5399933,86.85033417,95.81045532,49.21462631,growth1,2011,3.48 ,1.20%,31.36%,,,,,
2011-09-14,0.722668707,2.50625658,5.013895035,45.81664276,177.2100067,86.90016937,97.13687134,49.91795731,growth1,2011,3.58 ,4.02%,32.24%,,,,,
2011-09-15,0.755503416,2.580452442,5.187896729,46.72343063,174.3999939,86.25202179,98.8132019,50.65733337,growth1,2011,3.70 ,7.50%,33.32%,,,,,
2011-09-16,0.775245965,2.624351263,5.252254009,46.62196732,176.0299988,86.41819,99.39802551,51.12167358,growth1,2011,3.75 ,9.00%,33.78%,,,,,
2011-09-19,0.777219951,2.630224228,5.146183491,45.88536835,173.3099976,87.12454987,98.40830231,51.13973999,growth1,2011,3.70 ,7.54%,33.33%,,,,,
2011-09-20,0.766205549,2.607657433,5.135456562,45.60043716,175.7799988,87.24092865,98.2937851,50.91389084,growth1,2011,3.69 ,7.09%,33.19%,,,,,
2011-09-21,0.727241099,2.515840054,4.816991329,43.70331192,173.5899963,87.61489868,95.39821625,50.02859497,growth1,2011,3.49 ,1.28%,31.39%,,,,,
2011-09-22,0.656480432,2.353228807,4.518467426,41.2363739,169.0500031,88.42925262,92.31455994,48.40253067,growth1,2011,3.27 ,-5.15%,29.40%,,,,,
2011-09-23,0.676950216,2.401765347,4.560259819,40.79161835,159.8000031,87.69802094,92.87071991,48.91744995,growth1,2011,3.31 ,-3.92%,29.78%,,,,,
2011-09-26,0.699913621,2.456793308,4.788332462,42.27874374,157.5800018,87.33234406,95.07920074,49.48657227,growth1,2011,3.45 ,0.10%,31.02%,,,,,
2011-09-27,0.721318066,2.508111477,4.895802021,42.89721298,160.6300049,86.75061035,96.14255524,50.00149155,growth1,2011,3.52 ,2.32%,31.71%,,,,,
2011-09-28,0.687341094,2.433916569,4.69161272,41.49349213,156.2200012,86.76724243,94.17947388,49.26073837,growth1,2011,3.39 ,-1.60%,30.49%,,,,,
2011-09-29,0.666975141,2.377651453,4.770422935,41.8895874,157.6999969,86.76724243,94.92381287,48.67353439,growth1,2011,3.40 ,-1.17%,30.63%,,,,,
2011-09-30,0.615126014,2.255228996,4.53399086,40.65957642,158.0599976,87.3157196,92.55172729,47.41785049,growth1,2011,3.23 ,-6.18%,29.08%,,,,,
2011-10-03,0.566912889,2.137443542,4.277258396,39.27669525,160.9600067,88.12424469,89.91792297,46.19831085,growth1,2011,3.05 ,-11.41%,27.45%,,,,,
2011-10-04,0.601410449,2.224932432,4.445628166,40.56230545,157.6399994,87.67461395,91.88918304,47.14683914,growth1,2011,3.17 ,-7.85%,28.56%,,,,,
2011-10-05,0.64712888,2.339317322,4.627130032,42.05636597,159.4600067,87.30819702,93.5905304,48.35735321,growth1,2011,3.31 ,-3.76%,29.83%,,,,,
2011-10-06,0.680378616,2.41660428,4.793108463,42.84857559,160.4900055,86.70033264,95.28369141,49.1703949,growth1,2011,3.43 ,-0.35%,30.88%,,,,,
2011-10-07,0.666351736,2.386307478,4.733405113,42.3204422,159.1799927,86.25070953,94.64570618,48.84519196,growth1,2011,3.39 ,-1.61%,30.49%,,,,,
2011-10-10,0.734722495,2.54953742,5.045064449,44.23841476,163.2700043,85.34305573,97.811203,50.53448868,growth1,2011,3.62 ,5.01%,32.54%,,,,,
2011-10-11,0.750412107,2.581688881,5.04984045,44.3287468,162.1000061,85.62620544,97.9093399,50.87775803,growth1,2011,3.63 ,5.50%,32.69%,,,,,
2011-10-12,0.762464941,2.611366749,5.140591621,44.56501389,163.2599945,85.33472443,98.76819611,51.1307106,growth1,2011,3.69 ,7.19%,33.22%,,,,,
2011-10-13,0.782934666,2.66021204,5.121487141,44.50248337,162.3000031,85.67610168,98.57189941,51.60046387,growth1,2011,3.70 ,7.54%,33.33%,,,,,
2011-10-14,0.826055706,2.756047964,5.299407482,46.28145981,163.3999939,85.25145721,100.2568741,52.5580368,growth1,2011,3.83 ,11.37%,34.51%,,,,,
2011-10-17,0.787818491,2.675669909,5.096410275,45.44061661,162.6199951,85.80936432,98.34285736,51.74499893,growth1,2011,3.70 ,7.37%,33.28%,,,,,
2011-10-18,0.816392839,2.738117218,5.298212528,46.89995575,161.8399963,85.7177887,100.2650757,52.38639832,growth1,2011,3.83 ,11.11%,34.43%,,,,,
2011-10-19,0.769322753,2.632697821,5.166863441,46.41350174,159.8699951,85.85097504,99.07899475,51.37461472,growth1,2011,3.71 ,7.84%,33.42%,,,,,
2011-10-20,0.759555221,2.609202385,5.209851742,46.77486038,157.7700043,85.67610168,99.51255035,51.12167358,growth1,2011,3.72 ,8.17%,33.52%,,,,,
2011-10-21,0.786571503,2.672268867,5.405682564,47.6365509,159.5200043,85.51791382,101.4020081,51.76307678,growth1,2011,3.85 ,11.82%,34.65%,,,,,
2011-10-24,0.835719407,2.782634258,5.543003082,48.26197433,161.0200043,85.47624969,102.6453247,52.83807755,growth1,2011,3.97 ,15.24%,35.71%,,,,,
2011-10-25,0.788338125,2.675051212,5.332841396,47.25434875,165.5899963,86.20908356,100.6495132,51.79919434,growth1,2011,3.82 ,10.80%,34.34%,,,,,
2011-10-26,0.785220921,2.66732192,5.437924862,48.27589035,167.3999939,85.57622528,101.6719284,51.73596954,growth1,2011,3.86 ,12.23%,34.78%,,,,,
2011-10-27,0.848499417,2.816022396,5.812868118,50.41620636,169.5500031,84.54367828,105.2136841,53.16328049,growth1,2011,4.12 ,19.58%,37.06%,,,,,
2011-10-28,0.851305425,2.821895599,5.812868118,50.75673294,169.6199951,85.05161285,105.1891403,53.24459457,growth1,2011,4.12 ,19.66%,37.08%,,,,,
2011-10-31,0.809119105,2.728842974,5.522705078,48.44264984,167.3399963,86.19244385,102.6534729,52.3502655,growth1,2011,3.93 ,14.24%,35.40%,,,,,
2011-11-01,0.746463001,2.585089445,5.225373745,46.87908554,167.3800049,87.22618866,99.79064178,50.98618317,growth1,2011,3.72 ,8.07%,33.49%,,,,,
2011-11-02,0.764855027,2.626824141,5.391352177,48.28976822,169.0599976,87.0175705,101.4183655,51.4197731,growth1,2011,3.82 ,11.02%,34.41%,,,,,
2011-11-03,0.811405361,2.737189531,5.58957243,49.56147766,171.7200012,86.60875702,103.2669678,52.48576355,growth1,2011,3.97 ,15.32%,35.74%,,,,,
2011-11-04,0.79883188,2.709984779,5.517926693,49.51978302,170.8500061,86.86743927,102.6371307,52.21474457,growth1,2011,3.92 ,13.93%,35.31%,,,,,
2011-11-07,0.816600323,2.747391462,5.588379383,49.79079437,174.9799957,86.96754456,103.2751312,52.58514023,growth1,2011,3.97 ,15.43%,35.77%,,,,,
2011-11-08,0.843824148,2.810457468,5.730477333,50.6038475,173.5299988,86.57538605,104.600235,53.19038391,growth1,2011,4.07 ,18.31%,36.66%,,,,,
2011-11-09,0.756542802,2.616313219,5.304182529,48.36621094,172.0700073,87.34304047,100.7394791,51.32041931,growth1,2011,3.77 ,9.61%,33.97%,,,,,
2011-11-10,0.753425658,2.609202385,5.404487133,49.20706558,171.1399994,86.91748047,101.6883163,51.29331589,growth1,2011,3.82 ,10.98%,34.39%,,,,,
2011-11-11,0.795714676,2.706584215,5.614649773,50.21470261,173.9600067,86.51698303,103.6023102,52.2599144,growth1,2011,3.97 ,15.28%,35.73%,,,,,
2011-11-14,0.782207429,2.675669909,5.505986691,49.55452728,173.1999969,87.05934143,102.6207428,51.93470001,growth1,2011,3.90 ,13.30%,35.11%,,,,,
2011-11-15,0.807352483,2.733788967,5.564496994,49.4989357,173.3600006,86.94252014,103.1279068,52.51285934,growth1,2011,3.96 ,14.90%,35.61%,,,,,
2011-11-16,0.76755619,2.641045094,5.390158176,48.75538635,171.5099945,87.25954437,101.492012,51.64561844,growth1,2011,3.83 ,11.18%,34.45%,,,,,
2011-11-17,0.714772403,2.524187326,5.209851742,47.64350128,167.1000061,87.43477631,99.8806076,50.435112,growth1,2011,3.69 ,7.05%,33.18%,,,,,
2011-11-18,0.697627366,2.481215477,5.201492786,47.35858917,167.6199951,87.10940552,99.77428436,50.04664612,growth1,2011,3.66 ,6.38%,32.97%,,,,,
2011-11-21,0.657103896,2.387234688,5.002076626,46.51078415,163.5,87.35137939,97.87663269,49.08909225,growth1,2011,3.52 ,2.27%,31.70%,,,,,
2011-11-22,0.662818551,2.399291992,4.960284233,46.07298279,165.3099976,87.61837006,97.49219513,49.25170517,growth1,2011,3.51 ,1.82%,31.56%,,,,,
2011-11-23,0.61876297,2.290781021,4.744152069,44.67620087,164.8300018,87.91871643,95.3409729,48.14056015,growth1,2011,3.35 ,-2.70%,30.15%,,,,,
2011-11-25,0.604735076,2.257701874,4.720269203,44.35654831,163.3999939,87.35970306,95.161026,47.7701683,growth1,2011,3.32 ,-3.48%,29.91%,,,,,
2011-11-28,0.667182624,2.412894487,4.994912148,46.01740265,166.6300049,87.36801147,97.91751862,49.43238449,growth1,2011,3.53 ,2.50%,31.76%,,,,,
2011-11-29,0.65512991,2.384143114,5.02237606,46.67755508,166.8800049,87.20120239,98.19561768,49.12523651,growth1,2011,3.53 ,2.53%,31.77%,,,,,
2011-11-30,0.727032781,2.560048103,5.436728477,49.24876404,170.1300049,86.69221497,102.2363434,50.94099045,growth1,2011,3.82 ,10.80%,34.34%,,,,,
2011-12-01,0.74261868,2.595909357,5.439116478,48.97774887,169.6300049,86.66711426,102.2199707,51.29331589,growth1,2011,3.83 ,11.29%,34.49%,,,,,
2011-12-02,0.735553384,2.577051401,5.431952953,48.93604279,169.8200073,87.05164337,102.1299973,51.14876938,growth1,2011,3.82 ,10.95%,34.38%,,,,,
2011-12-05,0.759659946,2.636407375,5.547780991,49.54061508,167.3200073,87.0015564,103.2423935,51.70887375,growth1,2011,3.90 ,13.39%,35.14%,,,,,
2011-12-06,0.753840625,2.623732805,5.551361084,49.53366852,168.1799927,86.77576447,103.2751312,51.56433868,growth1,2011,3.90 ,13.28%,35.11%,,,,,
2011-12-07,0.754983604,2.626205921,5.581214428,49.06114197,169.3999939,87.1687088,103.659584,51.56433868,growth1,2011,3.92 ,13.74%,35.25%,,,,,
2011-12-08,0.716537952,2.536243439,5.348365307,47.69215012,165.9799957,87.61177826,101.3856583,50.69709778,growth1,2011,3.76 ,9.21%,33.84%,,,,,
2011-12-09,0.750515878,2.616313219,5.523897171,48.77621841,166.3999939,87.00986481,103.1033401,51.51012802,growth1,2011,3.88 ,12.78%,34.95%,,,,,
2011-12-12,0.725889564,2.559120417,5.361501217,47.6365509,161.9900055,87.31084442,101.59832,50.9319725,growth1,2011,3.78 ,9.69%,33.99%,,,,,
2011-12-13,0.701367974,2.500074387,5.267165661,47.19179916,158.4499969,87.71212769,100.6495132,50.37187195,growth1,2011,3.70 ,7.56%,33.33%,,,,,
2011-12-14,0.668741703,2.424951077,5.151340008,45.86452484,152.8899994,88.07997894,99.57798004,49.58594894,growth1,2011,3.61 ,4.91%,32.51%,,,,,
2011-12-15,0.663545728,2.409493446,5.187162399,45.66993713,152.3300018,88.00469208,99.93787384,49.45044327,growth1,2011,3.62 ,5.24%,32.61%,,,,,
2011-12-16,0.671858907,2.431442976,5.200297356,46.156353,155.2299957,88.43104553,100.0860291,49.70503235,growth1,2011,3.64 ,5.71%,32.76%,,,,,
2011-12-19,0.653259516,2.388162374,5.09282732,45.34682846,154.8699951,88.73204803,99.01595306,49.21576309,growth1,2011,3.57 ,3.59%,32.10%,,,,,
2011-12-20,0.711239219,2.527279139,5.396129608,47.21011734,156.9799957,87.92945862,102.0121918,50.67449188,growth1,2011,3.78 ,9.78%,34.02%,,,,,
2011-12-21,0.681625426,2.453392506,5.418819427,47.73350906,157.1600037,87.64523315,102.2097473,49.94967651,growth1,2011,3.76 ,9.16%,33.83%,,,,,
2011-12-22,0.698250771,2.49543643,5.521508694,48.29180145,156.0399933,87.75391388,103.1151962,50.37550354,growth1,2011,3.83 ,11.19%,34.46%,,,,,
2011-12-23,0.716330528,2.539335251,5.613353729,48.57092667,156.3099976,87.39442444,104.0371475,50.8103981,growth1,2011,3.89 ,13.09%,35.05%,,,,,
2011-12-27,0.721837759,2.55417347,5.620520592,48.69656754,154.9100037,87.44382477,104.1194305,50.99992752,growth1,2011,3.90 ,13.38%,35.14%,,,,,
2011-12-28,0.698666692,2.499764442,5.485558987,47.76839828,151.0299988,87.99659729,102.7529984,50.41049194,growth1,2011,3.81 ,10.72%,34.31%,,,,,
2011-12-29,0.712278724,2.530370474,5.583495617,48.26388168,150.3399963,88.1054306,103.8148956,50.77321625,growth1,2011,3.88 ,12.54%,34.88%,,,,,
2011-12-30,0.706459224,2.518313169,5.540499687,48.242939,151.9900055,88.41531372,103.3045273,50.62813187,growth1,2011,3.85 ,11.76%,34.63%,,,,,
2012-01-03,0.746671557,2.610130072,5.711290836,49.58283615,155.9199982,87.85420227,104.9508286,51.59842682,growth1,2012,3.97 ,15.42%,35.77%,,,,,
